Data information of 192.168.250.1
Time,Sent Data, Total Data
2020-02-25 04:12:19,1072,1.4187e+06
2020-02-25 04:12:19,862,1.41956e+06
2020-02-25 04:12:20,116,1.41967e+06
2020-02-25 04:12:28,642,1.42032e+06
2020-02-25 04:12:28,556,1.42087e+06
2020-02-25 04:12:29,414,1.42129e+06
2020-02-25 04:12:29,414,1.4217e+06
2020-02-25 04:12:29,382,1.42208e+06
2020-02-25 04:12:29,116,1.4222e+06
2020-02-25 04:12:29,688,1.42289e+06
2020-02-25 04:12:29,688,1.42357e+06
2020-02-25 04:12:29,720,1.42429e+06
2020-02-25 04:12:29,520,1.42481e+06
2020-02-25 04:12:29,572,1.42539e+06
2020-02-25 04:12:29,152,1.42554e+06
2020-02-25 04:12:30,322,1.42586e+06
2020-02-25 04:12:30,124,1.42598e+06
2020-02-25 04:12:30,140,1.42612e+06
2020-02-25 04:12:33,642,1.42677e+06
2020-02-25 04:12:36,784,1.42755e+06
2020-02-25 04:12:36,1056,1.42861e+06
2020-02-25 04:12:36,120,1.42873e+06
2020-02-25 04:12:40,798,1.42952e+06
2020-02-25 04:12:45,548,1.43007e+06
2020-02-25 04:12:45,1050,1.43112e+06
2020-02-25 04:12:45,120,1.43124e+06
2020-02-25 04:12:48,995,1.43224e+06
2020-02-25 04:12:49,768,1.43301e+06
2020-02-25 04:12:49,790,1.4338e+06
2020-02-25 04:12:51,308,1.4341e+06
2020-02-25 04:12:51,850,1.43495e+06
2020-02-25 04:12:54,498,1.43545e+06
2020-02-25 04:12:54,484,1.43594e+06
2020-02-25 04:12:54,1056,1.43699e+06
2020-02-25 04:12:54,120,1.43711e+06
2020-02-25 04:12:54,632,1.43774e+06
2020-02-25 04:12:54,284,1.43803e+06
2020-02-25 04:12:54,334,1.43836e+06
2020-02-25 04:12:55,648,1.43901e+06
2020-02-25 04:12:55,592,1.4396e+06
2020-02-25 04:12:55,440,1.44004e+06
2020-02-25 04:12:55,494,1.44054e+06
2020-02-25 04:12:55,316,1.44085e+06
2020-02-25 04:12:55,296,1.44115e+06
2020-02-25 04:12:55,560,1.44171e+06
2020-02-25 04:12:56,562,1.44227e+06
2020-02-25 04:12:56,450,1.44272e+06
2020-02-25 04:13:01,322,1.44304e+06
2020-02-25 04:13:01,124,1.44317e+06
2020-02-25 04:13:01,140,1.44331e+06
2020-02-25 04:13:01,152,1.44346e+06
2020-02-25 04:13:02,1070,1.44453e+06
2020-02-25 04:13:02,797,1.44532e+06
2020-02-25 04:13:02,421,1.44575e+06
2020-02-25 04:13:04,798,1.44654e+06
2020-02-25 04:13:04,660,1.4472e+06
2020-02-25 04:13:08,580,1.44778e+06
2020-02-25 04:13:08,586,1.44837e+06
2020-02-25 04:13:12,120,1.44849e+06
2020-02-25 04:13:13,142,1.44863e+06
2020-02-25 04:13:16,390,1.44902e+06
2020-02-25 04:13:17,454,1.44948e+06
2020-02-25 04:13:17,462,1.44994e+06
2020-02-25 04:13:17,438,1.45038e+06
2020-02-25 04:13:17,944,1.45132e+06
2020-02-25 04:13:17,1054,1.45237e+06
2020-02-25 04:13:17,757,1.45313e+06
2020-02-25 04:13:18,1054,1.45418e+06
2020-02-25 04:13:18,757,1.45494e+06
2020-02-25 04:13:18,936,1.45588e+06
2020-02-25 04:13:19,502,1.45638e+06
2020-02-25 04:13:29,742,1.45712e+06
2020-02-25 04:13:30,430,1.45755e+06
2020-02-25 04:13:30,462,1.45801e+06
2020-02-25 04:13:30,450,1.45846e+06
2020-02-25 04:13:30,516,1.45898e+06
2020-02-25 04:13:30,1074,1.46005e+06
2020-02-25 04:13:30,120,1.46017e+06
2020-02-25 04:13:31,1060,1.46123e+06
2020-02-25 04:13:31,120,1.46135e+06
2020-02-25 04:13:31,428,1.46178e+06
2020-02-25 04:13:31,616,1.4624e+06
2020-02-25 04:13:31,520,1.46292e+06
2020-02-25 04:13:31,442,1.46336e+06
2020-02-25 04:13:31,512,1.46387e+06
2020-02-25 04:13:32,440,1.46431e+06
2020-02-25 04:13:32,382,1.46469e+06
2020-02-25 04:13:32,1076,1.46577e+06
2020-02-25 04:13:32,120,1.46589e+06
2020-02-25 04:13:32,790,1.46668e+06
2020-02-25 04:13:32,1054,1.46773e+06
2020-02-25 04:13:32,120,1.46785e+06
2020-02-25 04:13:32,464,1.46832e+06
2020-02-25 04:13:32,578,1.4689e+06
2020-02-25 04:13:32,1076,1.46997e+06
2020-02-25 04:13:32,120,1.47009e+06
2020-02-25 04:13:32,322,1.47041e+06
2020-02-25 04:13:32,124,1.47054e+06
2020-02-25 04:13:32,140,1.47068e+06
2020-02-25 04:13:34,152,1.47083e+06
2020-02-25 04:13:34,1060,1.47189e+06
2020-02-25 04:13:34,120,1.47201e+06
2020-02-25 04:13:34,434,1.47244e+06
2020-02-25 04:13:34,440,1.47288e+06
2020-02-25 04:13:35,570,1.47345e+06
2020-02-25 04:13:35,630,1.47408e+06
2020-02-25 04:13:41,960,1.47504e+06
2020-02-25 04:13:41,372,1.47542e+06
2020-02-25 04:13:42,1052,1.47647e+06
2020-02-25 04:13:42,120,1.47659e+06
2020-02-25 04:13:45,1054,1.47764e+06
2020-02-25 04:13:45,757,1.4784e+06
2020-02-25 04:13:46,1054,1.47945e+06
2020-02-25 04:13:46,757,1.48021e+06
2020-02-25 04:13:46,1054,1.48126e+06
2020-02-25 04:13:46,757,1.48202e+06
2020-02-25 04:13:46,344,1.48236e+06
2020-02-25 04:13:46,1078,1.48344e+06
2020-02-25 04:13:46,753,1.4842e+06
2020-02-25 04:13:47,732,1.48493e+06
2020-02-25 04:13:48,995,1.48592e+06
2020-02-25 04:13:49,798,1.48672e+06
2020-02-25 04:13:50,1078,1.4878e+06
2020-02-25 04:13:50,769,1.48857e+06
2020-02-25 04:13:50,562,1.48913e+06
2020-02-25 04:13:54,934,1.49006e+06
2020-02-25 04:13:56,478,1.49054e+06
2020-02-25 04:13:58,1074,1.49162e+06
2020-02-25 04:13:58,767,1.49238e+06
2020-02-25 04:13:58,562,1.49294e+06
2020-02-25 04:13:58,642,1.49359e+06
2020-02-25 04:13:58,824,1.49441e+06
2020-02-25 04:13:59,706,1.49512e+06
2020-02-25 04:13:59,362,1.49548e+06
2020-02-25 04:13:59,642,1.49612e+06
2020-02-25 04:13:59,1127,1.49725e+06
2020-02-25 04:13:59,793,1.49804e+06
2020-02-25 04:14:00,1062,1.4991e+06
2020-02-25 04:14:00,120,1.49922e+06
2020-02-25 04:14:00,654,1.49988e+06
2020-02-25 04:14:01,124,1.5e+06
2020-02-25 04:14:01,108,1.50011e+06
2020-02-25 04:14:01,318,1.50043e+06
2020-02-25 04:14:01,618,1.50104e+06
2020-02-25 04:14:02,536,1.50158e+06
2020-02-25 04:14:03,114,1.50169e+06
2020-02-25 04:14:03,98,1.50179e+06
2020-02-25 04:14:03,318,1.50211e+06
2020-02-25 04:14:03,322,1.50243e+06
2020-02-25 04:14:03,124,1.50256e+06
2020-02-25 04:14:03,140,1.5027e+06
2020-02-25 04:14:04,142,1.50284e+06
2020-02-25 04:14:06,152,1.50299e+06
2020-02-25 04:14:06,108,1.5031e+06
2020-02-25 04:14:06,110,1.50321e+06
2020-02-25 04:14:06,112,1.50332e+06
2020-02-25 04:14:10,1062,1.50438e+06
2020-02-25 04:14:10,809,1.50519e+06
2020-02-25 04:14:10,520,1.50571e+06
2020-02-25 04:14:10,116,1.50583e+06
2020-02-25 04:14:10,510,1.50634e+06
2020-02-25 04:14:11,502,1.50684e+06
2020-02-25 04:14:13,624,1.50746e+06
2020-02-25 04:14:16,514,1.50798e+06
2020-02-25 04:14:16,622,1.5086e+06
2020-02-25 04:14:16,622,1.50922e+06
2020-02-25 04:14:16,642,1.50986e+06
2020-02-25 04:14:18,454,1.51032e+06
2020-02-25 04:14:21,602,1.51092e+06
2020-02-25 04:14:23,682,1.5116e+06
2020-02-25 04:14:25,452,1.51205e+06
2020-02-25 04:14:26,600,1.51265e+06
2020-02-25 04:14:31,700,1.51335e+06
2020-02-25 04:14:33,116,1.51347e+06
2020-02-25 04:14:33,464,1.51393e+06
2020-02-25 04:14:33,632,1.51457e+06
2020-02-25 04:14:33,430,1.515e+06
2020-02-25 04:14:34,454,1.51545e+06
2020-02-25 04:14:34,382,1.51583e+06
2020-02-25 04:14:35,322,1.51615e+06
2020-02-25 04:14:35,628,1.51678e+06
2020-02-25 04:14:35,140,1.51692e+06
2020-02-25 04:14:35,1026,1.51795e+06
2020-02-25 04:14:36,502,1.51845e+06
2020-02-25 04:14:36,1070,1.51952e+06
2020-02-25 04:14:36,120,1.51964e+06
2020-02-25 04:14:36,638,1.52028e+06
2020-02-25 04:14:36,1066,1.52134e+06
2020-02-25 04:14:36,120,1.52146e+06
2020-02-25 04:14:36,622,1.52209e+06
2020-02-25 04:14:37,1070,1.52316e+06
2020-02-25 04:14:37,120,1.52328e+06
2020-02-25 04:14:37,386,1.52366e+06
2020-02-25 04:14:37,360,1.52402e+06
2020-02-25 04:14:37,440,1.52446e+06
2020-02-25 04:14:37,757,1.52522e+06
2020-02-25 04:14:37,1581,1.5268e+06
2020-02-25 04:14:37,757,1.52756e+06
2020-02-25 04:14:38,152,1.52771e+06
2020-02-25 04:14:41,476,1.52818e+06
2020-02-25 04:14:44,580,1.52876e+06
2020-02-25 04:14:45,798,1.52956e+06
2020-02-25 04:14:45,1064,1.53063e+06
2020-02-25 04:14:45,746,1.53137e+06
2020-02-25 04:14:45,1054,1.53243e+06
2020-02-25 04:14:45,741,1.53317e+06
2020-02-25 04:14:46,1070,1.53424e+06
2020-02-25 04:14:46,765,1.535e+06
2020-02-25 04:14:48,995,1.536e+06
2020-02-25 04:14:58,1076,1.53707e+06
2020-02-25 04:14:58,120,1.53719e+06
2020-02-25 04:14:59,570,1.53776e+06
2020-02-25 04:14:59,1054,1.53882e+06
2020-02-25 04:14:59,120,1.53894e+06
2020-02-25 04:14:59,432,1.53937e+06
2020-02-25 04:15:02,1581,1.54095e+06
2020-02-25 04:15:02,757,1.54171e+06
2020-02-25 04:15:02,1152,1.54286e+06
2020-02-25 04:15:02,776,1.54364e+06
2020-02-25 04:15:05,1060,1.5447e+06
2020-02-25 04:15:05,808,1.5455e+06
2020-02-25 04:15:05,962,1.54647e+06
2020-02-25 04:15:06,1062,1.54753e+06
2020-02-25 04:15:06,793,1.54832e+06
2020-02-25 04:15:06,1026,1.54935e+06
2020-02-25 04:15:06,322,1.54967e+06
2020-02-25 04:15:06,124,1.54979e+06
2020-02-25 04:15:06,140,1.54993e+06
2020-02-25 04:15:10,152,1.55008e+06
2020-02-25 04:15:15,476,1.55056e+06
2020-02-25 04:15:17,1062,1.55162e+06
2020-02-25 04:15:17,793,1.55242e+06
2020-02-25 04:15:17,1076,1.55349e+06
2020-02-25 04:15:17,880,1.55437e+06
2020-02-25 04:15:18,674,1.55505e+06
2020-02-25 04:15:19,960,1.55601e+06
2020-02-25 04:15:20,760,1.55677e+06
2020-02-25 04:15:20,946,1.55771e+06
2020-02-25 04:15:20,1074,1.55879e+06
2020-02-25 04:15:20,1052,1.55984e+06
2020-02-25 04:15:20,804,1.56064e+06
2020-02-25 04:15:20,554,1.5612e+06
2020-02-25 04:15:20,684,1.56188e+06
2020-02-25 04:15:20,758,1.56264e+06
2020-02-25 04:15:21,1584,1.56422e+06
2020-02-25 04:15:21,806,1.56503e+06
2020-02-25 04:15:21,1605,1.56663e+06
2020-02-25 04:15:21,781,1.56741e+06
2020-02-25 04:15:21,1058,1.56847e+06
2020-02-25 04:15:21,743,1.56921e+06
2020-02-25 04:15:23,558,1.56977e+06
2020-02-25 04:15:24,1058,1.57083e+06
2020-02-25 04:15:24,759,1.57159e+06
2020-02-25 04:15:32,1243,1.57283e+06
2020-02-25 04:15:32,1062,1.57389e+06
2020-02-25 04:15:32,793,1.57469e+06
2020-02-25 04:15:32,1076,1.57576e+06
2020-02-25 04:15:32,880,1.57664e+06
2020-02-25 04:15:33,648,1.57729e+06
2020-02-25 04:15:38,322,1.57761e+06
2020-02-25 04:15:38,124,1.57774e+06
2020-02-25 04:15:38,140,1.57788e+06
2020-02-25 04:15:42,1058,1.57894e+06
2020-02-25 04:15:42,120,1.57906e+06
2020-02-25 04:15:43,152,1.57921e+06
2020-02-25 04:15:48,1060,1.58027e+06
2020-02-25 04:15:48,120,1.58039e+06
2020-02-25 04:15:49,995,1.58138e+06
2020-02-25 04:15:51,894,1.58228e+06
2020-02-25 04:15:52,1074,1.58335e+06
2020-02-25 04:15:52,927,1.58428e+06
2020-02-25 04:15:52,1070,1.58535e+06
2020-02-25 04:15:52,781,1.58613e+06
2020-02-25 04:15:56,478,1.58661e+06
2020-02-25 04:15:56,128,1.58673e+06
2020-02-25 04:15:58,580,1.58731e+06
2020-02-25 04:15:58,1596,1.58891e+06
2020-02-25 04:15:58,810,1.58972e+06
2020-02-25 04:16:00,576,1.5903e+06
2020-02-25 04:16:00,1062,1.59136e+06
2020-02-25 04:16:00,120,1.59148e+06
2020-02-25 04:16:01,642,1.59212e+06
2020-02-25 04:16:01,716,1.59284e+06
2020-02-25 04:16:03,1062,1.5939e+06
2020-02-25 04:16:03,793,1.59469e+06
2020-02-25 04:16:03,1076,1.59577e+06
2020-02-25 04:16:03,880,1.59665e+06
2020-02-25 04:16:06,734,1.59738e+06
2020-02-25 04:16:06,734,1.59812e+06
2020-02-25 04:16:06,734,1.59885e+06
2020-02-25 04:16:06,734,1.59958e+06
2020-02-25 04:16:10,322,1.59991e+06
2020-02-25 04:16:10,124,1.60003e+06
2020-02-25 04:16:10,140,1.60017e+06
2020-02-25 04:16:15,152,1.60032e+06
2020-02-25 04:16:17,536,1.60086e+06
2020-02-25 04:16:17,502,1.60136e+06
2020-02-25 04:16:18,1002,1.60236e+06
2020-02-25 04:16:18,460,1.60282e+06
2020-02-25 04:16:19,576,1.6034e+06
2020-02-25 04:16:24,116,1.60351e+06
2020-02-25 04:16:24,596,1.60411e+06
2020-02-25 04:16:24,921,1.60503e+06
2020-02-25 04:16:24,360,1.60539e+06
2020-02-25 04:16:24,1064,1.60645e+06
2020-02-25 04:16:24,794,1.60725e+06
2020-02-25 04:16:33,758,1.60801e+06
2020-02-25 04:16:42,322,1.60833e+06
2020-02-25 04:16:42,140,1.60847e+06
2020-02-25 04:16:47,152,1.60862e+06
2020-02-25 04:16:47,700,1.60932e+06
2020-02-25 04:16:47,700,1.61002e+06
2020-02-25 04:16:47,768,1.61079e+06
2020-02-25 04:16:47,800,1.61159e+06
2020-02-25 04:16:47,764,1.61235e+06
2020-02-25 04:16:47,764,1.61312e+06
2020-02-25 04:16:47,676,1.61379e+06
2020-02-25 04:16:47,676,1.61447e+06
2020-02-25 04:16:47,888,1.61536e+06
2020-02-25 04:16:47,888,1.61624e+06
2020-02-25 04:16:47,824,1.61707e+06
2020-02-25 04:16:47,824,1.61789e+06
2020-02-25 04:16:47,596,1.61849e+06
2020-02-25 04:16:47,596,1.61908e+06
2020-02-25 04:16:47,700,1.61978e+06
2020-02-25 04:16:47,700,1.62048e+06
2020-02-25 04:16:47,884,1.62137e+06
2020-02-25 04:16:47,884,1.62225e+06
2020-02-25 04:16:47,772,1.62302e+06
2020-02-25 04:16:47,772,1.6238e+06
2020-02-25 04:16:49,995,1.62479e+06
2020-02-25 04:17:08,464,1.62526e+06
2020-02-25 04:17:08,488,1.62574e+06
2020-02-25 04:17:10,1060,1.6268e+06
2020-02-25 04:17:10,120,1.62692e+06
2020-02-25 04:17:13,322,1.62725e+06
2020-02-25 04:17:13,124,1.62737e+06
2020-02-25 04:17:13,140,1.62751e+06
2020-02-25 04:17:18,596,1.62811e+06
2020-02-25 04:17:18,596,1.6287e+06
2020-02-25 04:17:19,742,1.62944e+06
2020-02-25 04:17:19,1064,1.63051e+06
2020-02-25 04:17:19,794,1.6313e+06
2020-02-25 04:17:19,152,1.63145e+06
2020-02-25 04:17:20,890,1.63234e+06
2020-02-25 04:17:20,1070,1.63341e+06
2020-02-25 04:17:20,781,1.63419e+06
2020-02-25 04:17:21,1.38902e+06,3.02321e+06
2020-02-25 04:17:21,644,3.02386e+06
2020-02-25 04:17:21,1066,3.02492e+06
2020-02-25 04:17:21,811,3.02574e+06
2020-02-25 04:17:22,514,3.02625e+06
2020-02-25 04:17:22,464,3.02671e+06
2020-02-25 04:17:22,574,3.02729e+06
2020-02-25 04:17:22,1054,3.02834e+06
2020-02-25 04:17:22,789,3.02913e+06
2020-02-25 04:17:23,1076,3.03021e+06
2020-02-25 04:17:23,848,3.03105e+06
2020-02-25 04:17:23,1023,3.03208e+06
2020-02-25 04:17:23,1052,3.03313e+06
2020-02-25 04:17:23,820,3.03395e+06
2020-02-25 04:17:25,750,3.0347e+06
2020-02-25 04:17:25,768,3.03547e+06
2020-02-25 04:17:26,790,3.03626e+06
2020-02-25 04:17:28,1060,3.03732e+06
2020-02-25 04:17:28,840,3.03816e+06
2020-02-25 04:17:32,288,3.03845e+06
2020-02-25 04:17:33,450,3.0389e+06
2020-02-25 04:17:33,1290,3.04019e+06
2020-02-25 04:17:34,516,3.0407e+06
2020-02-25 04:17:34,440,3.04114e+06
2020-02-25 04:17:34,450,3.04159e+06
2020-02-25 04:17:35,366,3.04196e+06
2020-02-25 04:17:35,1934,3.04389e+06
2020-02-25 04:17:35,156,3.04405e+06
2020-02-25 04:17:35,524,3.04457e+06
2020-02-25 04:17:35,766,3.04534e+06
2020-02-25 04:17:35,1934,3.04727e+06
2020-02-25 04:17:35,156,3.04743e+06
2020-02-25 04:17:35,524,3.04795e+06
2020-02-25 04:17:35,524,3.04848e+06
2020-02-25 04:17:35,432,3.04891e+06
2020-02-25 04:17:35,2140,3.05105e+06
2020-02-25 04:17:35,456,3.0515e+06
2020-02-25 04:17:35,156,3.05166e+06
2020-02-25 04:17:35,556,3.05222e+06
2020-02-25 04:17:35,442,3.05266e+06
2020-02-25 04:17:35,466,3.05312e+06
2020-02-25 04:17:35,452,3.05358e+06
2020-02-25 04:17:35,476,3.05405e+06
2020-02-25 04:17:36,620,3.05467e+06
2020-02-25 04:17:36,432,3.0551e+06
2020-02-25 04:17:36,456,3.05556e+06
2020-02-25 04:17:36,442,3.056e+06
2020-02-25 04:17:36,466,3.05647e+06
2020-02-25 04:17:36,452,3.05692e+06
2020-02-25 04:17:36,476,3.0574e+06
2020-02-25 04:17:36,404,3.0578e+06
2020-02-25 04:17:36,450,3.05825e+06
2020-02-25 04:17:37,620,3.05887e+06
2020-02-25 04:17:37,432,3.0593e+06
2020-02-25 04:17:37,456,3.05976e+06
2020-02-25 04:17:37,442,3.0602e+06
2020-02-25 04:17:37,466,3.06067e+06
2020-02-25 04:17:37,452,3.06112e+06
2020-02-25 04:17:37,476,3.06159e+06
2020-02-25 04:17:37,430,3.06202e+06
2020-02-25 04:17:37,1026,3.06305e+06
2020-02-25 04:17:37,1076,3.06413e+06
2020-02-25 04:17:37,768,3.06489e+06
2020-02-25 04:17:38,512,3.06541e+06
2020-02-25 04:17:38,1054,3.06646e+06
2020-02-25 04:17:38,741,3.0672e+06
2020-02-25 04:17:38,432,3.06763e+06
2020-02-25 04:17:40,1251,3.06888e+06
2020-02-25 04:17:44,834,3.06972e+06
2020-02-25 04:17:45,322,3.07004e+06
2020-02-25 04:17:45,124,3.07016e+06
2020-02-25 04:17:45,140,3.0703e+06
2020-02-25 04:17:47,464,3.07077e+06
2020-02-25 04:17:47,768,3.07154e+06
2020-02-25 04:17:47,768,3.0723e+06
2020-02-25 04:17:47,700,3.073e+06
2020-02-25 04:17:47,700,3.0737e+06
2020-02-25 04:17:47,764,3.07447e+06
2020-02-25 04:17:47,764,3.07523e+06
2020-02-25 04:17:47,676,3.07591e+06
2020-02-25 04:17:47,676,3.07658e+06
2020-02-25 04:17:47,888,3.07747e+06
2020-02-25 04:17:47,888,3.07836e+06
2020-02-25 04:17:47,824,3.07918e+06
2020-02-25 04:17:47,824,3.08001e+06
2020-02-25 04:17:47,1344,3.08135e+06
2020-02-25 04:17:47,1378,3.08273e+06
2020-02-25 04:17:47,700,3.08343e+06
2020-02-25 04:17:47,1300,3.08473e+06
2020-02-25 04:17:47,884,3.08561e+06
2020-02-25 04:17:47,884,3.0865e+06
2020-02-25 04:17:47,772,3.08727e+06
2020-02-25 04:17:47,772,3.08804e+06
2020-02-25 04:17:49,995,3.08904e+06
2020-02-25 04:17:52,152,3.08919e+06
2020-02-25 04:17:53,1070,3.09026e+06
2020-02-25 04:17:53,797,3.09106e+06
2020-02-25 04:17:56,478,3.09153e+06
2020-02-25 04:17:56,1074,3.09261e+06
2020-02-25 04:17:56,815,3.09342e+06
2020-02-25 04:17:59,1070,3.09449e+06
2020-02-25 04:17:59,797,3.09529e+06
2020-02-25 04:18:11,1070,3.09636e+06
2020-02-25 04:18:11,797,3.09716e+06
2020-02-25 04:18:12,512,3.09767e+06
2020-02-25 04:18:15,766,3.09843e+06
2020-02-25 04:18:16,322,3.09876e+06
2020-02-25 04:18:16,124,3.09888e+06
2020-02-25 04:18:16,140,3.09902e+06
2020-02-25 04:18:18,360,3.09938e+06
2020-02-25 04:18:24,152,3.09953e+06
2020-02-25 04:18:25,1066,3.1006e+06
2020-02-25 04:18:25,763,3.10136e+06
2020-02-25 04:18:25,616,3.10198e+06
2020-02-25 04:18:25,442,3.10242e+06
2020-02-25 04:18:25,1964,3.10438e+06
2020-02-25 04:18:25,802,3.10519e+06
2020-02-25 04:18:25,1620,3.10681e+06
2020-02-25 04:18:25,1620,3.10843e+06
2020-02-25 04:18:25,802,3.10923e+06
2020-02-25 04:18:25,802,3.11003e+06
2020-02-25 04:18:25,1080,3.11111e+06
2020-02-25 04:18:25,802,3.11191e+06
2020-02-25 04:18:25,1054,3.11297e+06
2020-02-25 04:18:25,805,3.11377e+06
2020-02-25 04:18:25,1056,3.11483e+06
2020-02-25 04:18:25,742,3.11557e+06
2020-02-25 04:18:26,1072,3.11664e+06
2020-02-25 04:18:26,798,3.11744e+06
2020-02-25 04:18:26,624,3.11806e+06
2020-02-25 04:18:27,386,3.11845e+06
2020-02-25 04:18:27,771,3.11922e+06
2020-02-25 04:18:28,440,3.11966e+06
2020-02-25 04:18:29,586,3.12025e+06
2020-02-25 04:18:30,458,3.1207e+06
2020-02-25 04:18:30,116,3.12082e+06
2020-02-25 04:18:33,1060,3.12188e+06
2020-02-25 04:18:33,120,3.122e+06
2020-02-25 04:18:44,116,3.12212e+06
2020-02-25 04:18:44,116,3.12223e+06
2020-02-25 04:18:44,116,3.12235e+06
2020-02-25 04:18:46,1070,3.12342e+06
2020-02-25 04:18:46,797,3.12421e+06
2020-02-25 04:18:46,416,3.12463e+06
2020-02-25 04:18:47,322,3.12495e+06
2020-02-25 04:18:47,124,3.12508e+06
2020-02-25 04:18:47,140,3.12522e+06
2020-02-25 04:18:50,995,3.12621e+06
2020-02-25 04:18:50,1076,3.12729e+06
2020-02-25 04:18:50,768,3.12806e+06
2020-02-25 04:18:51,682,3.12874e+06
2020-02-25 04:18:53,508,3.12925e+06
2020-02-25 04:18:53,572,3.12982e+06
2020-02-25 04:18:54,1080,3.1309e+06
2020-02-25 04:18:54,1080,3.13198e+06
2020-02-25 04:18:54,1080,3.13306e+06
2020-02-25 04:18:56,152,3.13321e+06
2020-02-25 04:18:57,1074,3.13428e+06
2020-02-25 04:18:57,815,3.1351e+06
2020-02-25 04:18:57,642,3.13574e+06
2020-02-25 04:18:59,208,3.13595e+06
2020-02-25 04:18:59,502,3.13645e+06
2020-02-25 04:18:59,538,3.13699e+06
2020-02-25 04:19:03,140,3.13713e+06
2020-02-25 04:19:03,140,3.13727e+06
2020-02-25 04:19:03,138,3.13741e+06
2020-02-25 04:19:03,140,3.13755e+06
2020-02-25 04:19:03,140,3.13769e+06
2020-02-25 04:19:03,1058,3.13874e+06
2020-02-25 04:19:05,138,3.13888e+06
2020-02-25 04:19:05,662,3.13954e+06
2020-02-25 04:19:10,1062,3.14061e+06
2020-02-25 04:19:11,592,3.1412e+06
2020-02-25 04:19:14,1060,3.14226e+06
2020-02-25 04:19:14,120,3.14238e+06
2020-02-25 04:19:17,1062,3.14344e+06
2020-02-25 04:19:17,793,3.14423e+06
2020-02-25 04:19:17,1076,3.14531e+06
2020-02-25 04:19:17,880,3.14619e+06
2020-02-25 04:19:18,322,3.14651e+06
2020-02-25 04:19:18,124,3.14664e+06
2020-02-25 04:19:18,140,3.14678e+06
2020-02-25 04:19:20,624,3.1474e+06
2020-02-25 04:19:25,444,3.14784e+06
2020-02-25 04:19:28,152,3.148e+06
2020-02-25 04:19:32,1062,3.14906e+06
2020-02-25 04:19:32,793,3.14985e+06
2020-02-25 04:19:32,1076,3.15093e+06
2020-02-25 04:19:32,880,3.15181e+06
2020-02-25 04:19:34,366,3.15217e+06
2020-02-25 04:19:35,1060,3.15323e+06
2020-02-25 04:19:35,808,3.15404e+06
2020-02-25 04:19:36,1016,3.15506e+06
2020-02-25 04:19:36,382,3.15544e+06
2020-02-25 04:19:36,450,3.15589e+06
2020-02-25 04:19:36,502,3.15639e+06
2020-02-25 04:19:37,642,3.15703e+06
2020-02-25 04:19:37,680,3.15771e+06
2020-02-25 04:19:37,1054,3.15877e+06
2020-02-25 04:19:37,741,3.15951e+06
2020-02-25 04:19:38,514,3.16002e+06
2020-02-25 04:19:39,476,3.1605e+06
2020-02-25 04:19:49,322,3.16082e+06
2020-02-25 04:19:49,124,3.16094e+06
2020-02-25 04:19:49,140,3.16108e+06
2020-02-25 04:19:50,995,3.16208e+06
2020-02-25 04:19:56,478,3.16256e+06
2020-02-25 04:19:56,384,3.16294e+06
2020-02-25 04:20:00,426,3.16337e+06
2020-02-25 04:20:00,1062,3.16443e+06
2020-02-25 04:20:00,120,3.16455e+06
2020-02-25 04:20:00,124,3.16467e+06
2020-02-25 04:20:00,108,3.16478e+06
2020-02-25 04:20:00,318,3.1651e+06
2020-02-25 04:20:01,152,3.16525e+06
2020-02-25 04:20:02,114,3.16536e+06
2020-02-25 04:20:02,98,3.16546e+06
2020-02-25 04:20:02,318,3.16578e+06
2020-02-25 04:20:03,1062,3.16684e+06
2020-02-25 04:20:03,793,3.16764e+06
2020-02-25 04:20:03,1076,3.16871e+06
2020-02-25 04:20:03,880,3.16959e+06
2020-02-25 04:20:06,924,3.17052e+06
2020-02-25 04:20:06,1076,3.17159e+06
2020-02-25 04:20:06,768,3.17236e+06
2020-02-25 04:20:21,322,3.17268e+06
2020-02-25 04:20:21,124,3.17281e+06
2020-02-25 04:20:21,140,3.17295e+06
2020-02-25 04:20:22,1074,3.17402e+06
2020-02-25 04:20:22,815,3.17483e+06
2020-02-25 04:20:24,470,3.1753e+06
2020-02-25 04:20:33,152,3.17546e+06
2020-02-25 04:20:36,1060,3.17652e+06
2020-02-25 04:20:36,120,3.17664e+06
2020-02-25 04:20:37,685,3.17732e+06
2020-02-25 04:20:38,514,3.17784e+06
2020-02-25 04:20:38,682,3.17852e+06
2020-02-25 04:20:38,510,3.17903e+06
2020-02-25 04:20:39,1076,3.1801e+06
2020-02-25 04:20:39,768,3.18087e+06
2020-02-25 04:20:39,502,3.18137e+06
2020-02-25 04:20:42,1080,3.18245e+06
2020-02-25 04:20:42,802,3.18326e+06
2020-02-25 04:20:42,1080,3.18434e+06
2020-02-25 04:20:42,802,3.18514e+06
2020-02-25 04:20:42,1000,3.18614e+06
2020-02-25 04:20:42,802,3.18694e+06
2020-02-25 04:20:42,1080,3.18802e+06
2020-02-25 04:20:42,802,3.18882e+06
2020-02-25 04:20:42,1054,3.18988e+06
2020-02-25 04:20:42,805,3.19068e+06
2020-02-25 04:20:42,1584,3.19226e+06
2020-02-25 04:20:42,742,3.19301e+06
2020-02-25 04:20:43,1072,3.19408e+06
2020-02-25 04:20:43,798,3.19488e+06
